ID_Pedido,Data_Venda,Categoria,Preco_Unitario,Quantidade,Idade_Cliente
386,2023-04-18 00:00:00,Casa,22.45904246458592,6.0,23.0
387,2023-02-08 00:00:00,Roupas,,1.0,51.0
388,2023-05-11 00:00:00,Alimentos,100.54664728420802,1.0,70.0
389,2023-05-10 00:00:00,Alimentos,215.17029284626324,1.0,24.0
390,2023-01-30 00:00:00,Casa,139.60202180922238,3.0,51.0
391,2023-03-27 00:00:00,Roupas,170.10357012859154,6.0,34.0
392,2023-05-13 00:00:00,Alimentos,128.47237809405522,3.0,34.0
393,2023-08-04 00:00:00,Alimentos,128.69926881328212,5.0,61.0
394,2023-12-01 00:00:00,Beleza,152.90158301600425,5.0,39.0
395,2023-11-26 00:00:00,Alimentos,126.04378033227417,6.0,66.0
396,2023-05-24 00:00:00,Beleza,176.20586794732472,8.0,30.0
397,2023-02-28 00:00:00,Eletrônicos,111.38914460244547,5.0,42.0
398,2023-11-13 00:00:00,Alimentos,183.75707010289727,7.0,63.0
399,2023-08-15 00:00:00,Beleza,160.29571277676266,9.0,58.0
400,2023-08-22 00:00:00,Beleza,"R$ 161,84",6.0,40.0
401,2023-02-06 00:00:00,Eletrônicos,101.63032031131516,5.0,32.0
402,2023-05-31 00:00:00,Eletrônicos,86.1195990416324,5.0,50.0
403,2023-10-01 00:00:00,Roupas,"R$ 170,52",4.0,52.0
404,2023-10-19 00:00:00,Eletrônicos,"R$ 150,98",5.0,22.0
405,2023-05-05 00:00:00,Roupas,249.75375854906105,4.0,59.0
406,2023-11-26 00:00:00,Roupas,238.15267130799808,1.0,25.0
407,2023-04-07 00:00:00,Alimentos,220.06102403549505,2.0,45.0
408,2023-02-09 00:00:00,Beleza,175.54931272488395,3.0,45.0
409,2023-08-02 00:00:00,Alimentos,123.10720704007643,4.0,32.0
410,2023-06-20 00:00:00,Beleza,114.97492685568028,8.0,70.0
411,2023-11-17 00:00:00,Roupas,174.38884583256845,4.0,29.0
412,2023-12-01 00:00:00,Eletrônicos,115.83085224814079,9.0,63.0
413,2023-10-09 00:00:00,Roupas,156.1989832927228,3.0,32.0
414,2023-09-11 00:00:00,Alimentos,150.43553942047612,1.0,53.0
415,2023-11-23 00:00:00,Alimentos,147.7299985938554,2.0,64.0
416,2023-06-08 00:00:00,Roupas,99999.99,8.0,39.0
417,2023-05-25 00:00:00,CASA,170.34290533193476,9.0,29.0
418,2023-01-28 00:00:00,Beleza,143.41796641014733,6.0,34.0
419,2023-10-02 00:00:00,Eletrônicos,143.69471658957934,,59.0
420,2023-12-28 00:00:00,Beleza,169.93273162978628,1.0,61.0
421,2023-01-05 00:00:00,Alimentos,128.5405292873506,7.0,18.0
422,2023-02-09 00:00:00,Roupas,135.22014605947024,9.0,49.0
423,2023-05-08 00:00:00,Roupas,,8.0,55.0
424,2023-10-08 00:00:00,Beleza,66.4658601739364,1.0,73.0
425,2023-03-17 00:00:00,Beleza,,5.0,23.0
426,2023-11-11 00:00:00,Beleza,155.01283980115656,1.0,31.0
427,2023-09-26 00:00:00,Alimentos,188.19514790032144,3.0,34.0
428,2023-07-17 00:00:00,Alimentos,79.47208751093355,8.0,30.0
429,2023-11-19 00:00:00,Beleza,159.4191394106742,2.0,28.0
430,2023-05-02 00:00:00,Beleza,157.46252488536155,6.0,73.0
431,2023-05-19 00:00:00,Casa,126.96037310242306,7.0,36.0
432,2023-07-05 00:00:00,Alimentos,,3.0,70.0
433,2023-04-08 00:00:00,Roupas,98.21858535644635,4.0,60.0
434,2023-05-09 00:00:00,Alimentos,130.73001592354612,9.0,35.0
435,2023-10-13 00:00:00,csa,155.45193211148523,2.0,30.0
436,2023-11-29 00:00:00,Beleza,122.67620320777783,3.0,39.0
437,2023-09-12 00:00:00,Beleza,181.65067517167083,4.0,26.0
438,2023-10-07 00:00:00,Eletrônicos,34.79692000506955,1.0,59.0
439,2023-09-14 00:00:00,Beleza,196.3256605381078,2.0,42.0
440,2023-03-05 00:00:00,Beleza,109.31624934109989,2.0,63.0
441,2023-01-11 00:00:00,Beleza,195.91226670849701,1.0,39.0
442,2023-12-27 00:00:00,Casa,165.97076856857547,6.0,
443,2023-04-29 00:00:00,Eletrônicos,125.24344896395664,1.0,58.0
444,2023-10-15 00:00:00,Eletrônicos,152.8227850924842,7.0,73.0
445,2023-06-26 00:00:00,Beleza,"R$ 208,15",7.0,26.0
446,2023-12-28 00:00:00,Casa,180.1494959587229,4.0,55.0
447,2023-10-30 00:00:00,Eletrônicos,194.0199592858893,,58.0
448,2023-10-28 00:00:00,Beleza,191.03186881533787,,47.0
449,2023-12-17 00:00:00,Eletrônicos,214.17112963331732,6.0,31.0
450,2023-05-06 00:00:00,Beleza,148.21490537806048,8.0,56.0
451,2023-08-25 00:00:00,Beleza,"R$ 175,97",5.0,44.0
452,2023-03-06 00:00:00,Eletrônicos,212.0206926005977,2.0,36.0
453,2023-06-13 00:00:00,Roupas,121.10165325388193,4.0,49.0
454,2023-10-26 00:00:00,Casa,120.93613857538436,3.0,35.0
455,2023-09-17 00:00:00,Roupas,89.83786449281848,3.0,26.0
456,2023-06-16 00:00:00,Alimentos,192.0738909100198,,44.0
457,2023-05-28 00:00:00,Alimentos,70.5773886432744,9.0,66.0
458,2023-10-03 00:00:00,Roupas,129.07917513734998,9.0,59.0
459,2023-04-12 00:00:00,Beleza,176.2925403813234,2.0,72.0
460,2023-03-21 00:00:00,Roupas,143.25723179831982,5.0,52.0
461,2023-08-17 00:00:00,Roupas,155.18533525347803,7.0,44.0
462,2023-05-10 00:00:00,CASA,146.90264402163348,9.0,28.0
463,2023-11-14 00:00:00,Alimentos,143.16008663101587,8.0,64.0
464,2023-03-26 00:00:00,Beleza,190.096835044097,9.0,25.0
465,2023-01-27 00:00:00,Alimentos,149.90443101105564,7.0,60.0
466,2023-08-20 00:00:00,Roupas,147.14035347379507,4.0,27.0
467,2023-01-04 00:00:00,Eletrônicos,126.70734813847048,8.0,40.0
468,2023-04-06 00:00:00,eletronico,147.0850239784591,5.0,61.0
469,2023-11-03 00:00:00,Casa,117.39574566578995,4.0,24.0
470,2023-01-11 00:00:00,Alimentos,112.10809442013795,8.0,50.0
471,2023-10-08 00:00:00,Alimentos,231.21863314315016,3.0,22.0
472,2023-07-22 00:00:00,Eletrônicos,114.41534473775897,4.0,20.0
473,2023-01-27 00:00:00,Casa,102.88317670291947,1.0,47.0
474,2023-11-15 00:00:00,Casa,168.13739941954162,3.0,74.0
475,2023-11-24 00:00:00,Casa,102.08170082434918,8.0,46.0
476,2023-08-20 00:00:00,Alimentos,,6.0,45.0
477,2023-04-13 00:00:00,Casa,,8.0,42.0
478,2023-03-26 00:00:00,Beleza,211.39756686821363,5.0,54.0
479,2023-12-04 00:00:00,Roupas,114.97431598048553,2.0,47.0
480,2023-03-14 00:00:00,Beleza,140.70133285003368,9.0,42.0
481,2023-03-28 00:00:00,Eletrônicos,175.42350781026775,2.0,72.0
482,2023-07-29 00:00:00,Eletrônicos,141.93170200527663,,34.0
483,2023-12-12 00:00:00,Roupas,164.195592397542,9.0,22.0
484,2023-10-18 00:00:00,Roupas,,4.0,39.0
485,2023-08-11 00:00:00,Casa,120.79420798294466,6.0,23.0
486,2023-11-24 00:00:00,Eletrônicos,111.24420760671492,6.0,35.0
487,2023-09-15 00:00:00,Roupas,112.84134698385915,5.0,33.0
488,2023-09-06 00:00:00,Alimentos,71.23337718083921,8.0,203.0
489,2023-05-15 00:00:00,Eletrônicos,83.26671342714675,2.0,72.0
490,2023-03-16 00:00:00,Roupas,178.71839506140728,9.0,67.0
491,2023-03-30 00:00:00,Eletrônico ,134.8953933161983,4.0,25.0
492,2023-12-10 00:00:00,Roupas,32.909533586465216,9.0,67.0
493,2023-06-22 00:00:00,Beleza,"R$ 140,26",5.0,55.0
494,2023-11-30 00:00:00,CASA,,7.0,30.0
495,2023-12-18 00:00:00,Roupas,107.83937922849904,5.0,47.0
496,2023-07-30 00:00:00,Alimentos,,4.0,18.0
497,2023-08-08 00:00:00,Alimentos,200.40598191959725,9.0,54.0
498,2023-10-04 00:00:00,ELETRONICOS,"R$ 216,81",4.0,38.0
499,2023-01-06 00:00:00,Eletrônicos,101.87079208406323,7.0,64.0
500,2023-11-08 00:00:00,Eletrônicos,126.06022317551704,2.0,42.0
501,2023-10-27 00:00:00,Alimentos,144.99471479680747,2.0,49.0
502,2023-08-24 00:00:00,Alimentos,64.94868019527587,9.0,27.0
503,2023-01-19 00:00:00,Roupas,114.72314520160907,2.0,18.0
504,2023-05-29 00:00:00,Beleza,69.51112690808932,7.0,62.0
505,2023-02-01 00:00:00,Beleza,72.12670608038995,4.0,36.0
506,2023-08-18 00:00:00,Beleza,133.80637328858975,3.0,27.0
507,2023-05-11 00:00:00,Eletrônicos,101.36949042352373,9.0,52.0
508,2023-11-08 00:00:00,Casa,92.24670212165202,7.0,69.0
509,2023-04-20 00:00:00,Alimentos,178.35589103357304,3.0,
510,2023-01-03 00:00:00,Eletrônicos,233.04340911457666,7.0,69.0
511,2023-05-20 00:00:00,Casa,163.7569189703912,4.0,41.0
512,2023-09-04 00:00:00,Eletrônicos,153.5812410455031,,31.0
513,2023-11-28 00:00:00,Roupas,,2.0,27.0
514,2023-09-10 00:00:00,Casa,97.31550675670081,8.0,24.0
515,2023-09-19 00:00:00,Eletrônicos,175.0009994697621,9.0,28.0
516,2023-12-18 00:00:00,Roupas,154.7081798632285,4.0,23.0
517,2023-05-20 00:00:00,Casa,136.3032159690486,7.0,18.0
518,2023-04-27 00:00:00,Beleza,136.80865374556666,3.0,24.0
519,2023-04-20 00:00:00,Beleza,177.98089635356644,2.0,69.0
520,2023-09-15 00:00:00,Roupas,"R$ 222,93",7.0,54.0
521,2023-10-18 00:00:00,Roupas,"R$ 67,90",6.0,43.0
522,2023-08-08 00:00:00,Eletrônico ,227.03247623654616,5.0,57.0
523,2023-03-22 00:00:00,Eletrônicos,108.76115562136545,9.0,61.0
524,2023-04-26 00:00:00,Alimentos,180.88038544963814,2.0,24.0
525,2023-07-31 00:00:00,Casa,,7.0,27.0
526,2023-04-16 00:00:00,Beleza,119.18334149745756,4.0,43.0
527,2023-01-30 00:00:00,Alimentos,47.7940029881629,6.0,72.0
528,2023-10-07 00:00:00,Casa,216.04268293560165,4.0,71.0
529,2023-11-28 00:00:00,Alimentos,42.06495291024129,1.0,73.0
530,2023-12-07 00:00:00,Beleza,120.34167483044595,2.0,40.0
531,2023-02-21 00:00:00,Roupas,120.725004626512,5.0,63.0
532,2023-10-16 00:00:00,Casa,85.53032575792902,6.0,58.0
533,2023-09-15 00:00:00,Eletrônico ,194.26026759099943,7.0,26.0
534,2023-08-12 00:00:00,Eletrônicos,125.88403511735154,3.0,74.0
535,2023-12-27 00:00:00,Eletrônicos,220.90909453455328,9.0,45.0
536,2023-12-14 00:00:00,Casa,61.8059745457458,5.0,61.0
537,2023-12-04 00:00:00,Roupas,222.22271394368477,9.0,57.0
538,2023-02-26 00:00:00,Beleza,85.97534170657465,7.0,50.0
539,2023-01-24 00:00:00,Alimentos,161.5326604780633,6.0,33.0
540,2023-11-03 00:00:00,Eletrônicos,128.38349794580282,9.0,46.0
541,2023-04-22 00:00:00,Casa,169.86624787661202,2.0,39.0
542,2023-06-23 00:00:00,Eletrônicos,78.60288707953809,5.0,59.0
543,2023-02-06 00:00:00,Casa,272.4626642288285,9.0,36.0
544,2023-05-28 00:00:00,Casa,140.48149327605796,4.0,72.0
545,2023-12-04 00:00:00,Roupas,128.6950183444639,7.0,44.0
546,2023-11-20 00:00:00,Casa,161.62098313044726,8.0,23.0
547,2023-08-10 00:00:00,Beleza,229.16597213199327,2.0,27.0
548,2023-03-19 00:00:00,Alimentos,128.89460876978845,8.0,46.0
549,2023-12-19 00:00:00,Beleza,160.182554194812,2.0,40.0
550,2023-02-03 00:00:00,Casa,99.92843671455469,4.0,31.0
551,2023-12-27 00:00:00,Beleza,214.32037083211316,4.0,57.0
552,2023-01-04 00:00:00,Beleza,145.2728474928354,7.0,21.0
553,2023-09-14 00:00:00,Beleza,102.80737827465582,5.0,64.0
554,2023-04-16 00:00:00,Casa,112.28115434517652,1.0,71.0
555,2023-03-04 00:00:00,Eletrônicos,68.81498207274593,5.0,74.0
556,2023-01-23 00:00:00,Roupas,121.5466112829105,4.0,41.0
557,2023-03-11 00:00:00,Eletrônicos,96.00153558233008,6.0,43.0
558,2023-07-19 00:00:00,Casa,163.55176441336786,8.0,52.0
559,2023-04-20 00:00:00,Alimentos,76.95570663741074,6.0,66.0
560,2023-08-03 00:00:00,Casa,144.90300592213043,4.0,27.0
561,2023-03-19 00:00:00,Beleza,40.123597458079274,3.0,35.0
562,2023-12-10 00:00:00,Casa,134.39350634396098,9.0,68.0
563,2023-08-19 00:00:00,Casa,179.7474652849294,3.0,72.0
564,2023-04-06 00:00:00,Eletrônicos,"R$ 101,51",9.0,21.0
565,2023-10-31 00:00:00,Roupas,179.16122497826004,5.0,22.0
566,2023-09-18 00:00:00,Roupas,"R$ 145,64",1.0,43.0
567,2023-06-14 00:00:00,roupa,142.3232683022136,7.0,20.0
568,2023-10-23 00:00:00,Casa,156.64149181659013,9.0,51.0
569,2023-12-16 00:00:00,Casa,178.68419670631152,9.0,58.0
570,2023-06-04 00:00:00,Casa,196.22358335901924,1.0,63.0
571,2023-09-21 00:00:00,Casa,"R$ 161,02",3.0,30.0
572,2023-09-21 00:00:00,Beleza,167.47396490049482,1.0,47.0
573,2023-08-19 00:00:00,Alimentos,274.0780884463841,4.0,70.0
574,2023-10-15 00:00:00,Alimentos,197.78187311017675,7.0,55.0
575,2023-05-22 00:00:00,Eletrônicos,138.9482593594263,3.0,74.0
576,2023-06-05 00:00:00,Eletrônicos,202.4950080691896,4.0,22.0
577,2023-11-24 00:00:00,CASA,231.41450297714096,3.0,57.0
578,2023-11-12 00:00:00,Casa,"R$ 179,90",3.0,40.0
579,2023-06-01 00:00:00,Beleza,176.47661724871037,2.0,19.0
580,2023-01-26 00:00:00,Beleza,142.2767205748688,3.0,72.0
581,2023-03-09 00:00:00,Beleza,17.414881787152865,8.0,36.0
582,2023-07-04 00:00:00,Alimentos,203.5709271558391,6.0,30.0
583,2023-11-22 00:00:00,Casa,111.92764390220918,3.0,23.0
584,2023-04-27 00:00:00,Alimentos,129.29839284225096,8.0,25.0
585,2023-06-27 00:00:00,Alimentos,69.27608482231145,9.0,18.0
586,2023-04-13 00:00:00,Alimentos,153.7395616408823,2.0,49.0
587,2023-12-09 00:00:00,Alimentos,78.82337041003422,3.0,38.0
588,2023-04-17 00:00:00,Roupas,138.54966104657623,4.0,47.0
589,2023-03-16 00:00:00,Casa,228.00838773990444,7.0,36.0
590,2023-04-01 00:00:00,Eletrônicos,170.07428995775436,6.0,57.0
591,2023-08-27 00:00:00,Casa,"R$ 264,62",8.0,71.0
592,2023-09-22 00:00:00,Beleza,172.9588599182314,2.0,65.0
593,2023-03-31 00:00:00,Eletrônicos,"R$ 95,83",2.0,64.0
594,2023-02-06 00:00:00,Beleza,145.3949733275795,6.0,27.0
595,2023-09-14 00:00:00,Alimentos,164.94422393353454,7.0,24.0
596,2023-09-24 00:00:00,Casa,172.83612823690498,5.0,23.0
597,2023-05-24 00:00:00,csa,140.9826854910483,1.0,18.0
598,2023-08-25 00:00:00,Alimentos,159.03836245139087,5.0,51.0
599,2023-08-01 00:00:00,Eletrônicos,162.0727409725272,1.0,28.0
600,2023-10-04 00:00:00,roupa,185.56772782685078,2.0,46.0
601,2023-05-01 00:00:00,Alimentos,177.81203936081556,3.0,55.0
602,2023-03-07 00:00:00,Roupas,88.61099200358333,9.0,41.0
603,2023-08-30 00:00:00,Roupas,,9.0,27.0
604,2023-10-22 00:00:00,Casa,172.5588908637547,7.0,46.0
605,2023-02-14 00:00:00,Alimentos,61.149663993870846,6.0,19.0
606,2023-11-12 00:00:00,Eletrônicos,183.3479182383925,3.0,19.0
607,2023-07-27 00:00:00,Roupas,171.84518051518629,8.0,60.0
608,2023-04-21 00:00:00,Beleza,107.82475922547746,9.0,44.0
609,2023-02-19 00:00:00,Eletrônicos,145.91596795752903,1.0,18.0
610,2023-04-13 00:00:00,Beleza,174.78477763334976,4.0,23.0
611,2023-03-14 00:00:00,Casa,140.65508697634257,3.0,62.0
612,2023-03-08 00:00:00,Roupas,225.60013534726926,3.0,23.0
613,2023-09-07 00:00:00,Roupas,165.0722460430083,7.0,69.0
614,2023-08-02 00:00:00,Beleza,129.79501781279833,8.0,32.0
615,2023-11-24 00:00:00,Alimentos,,3.0,29.0
616,2023-03-01 00:00:00,Eletrônico ,219.90639409120016,9.0,59.0
617,2023-08-16 00:00:00,Beleza,"R$ 124,00",5.0,46.0
618,2023-10-04 00:00:00,Roupas,136.84148670430466,7.0,69.0
619,2023-04-30 00:00:00,Casa,120.78234489827003,6.0,56.0
620,2023-05-15 00:00:00,Alimentos,148.12930731853857,5.0,48.0
621,2023-08-24 00:00:00,Alimentos,224.05310034633214,5.0,74.0
622,2023-05-23 00:00:00,Roupas,135.15322354816195,3.0,24.0
623,2023-04-26 00:00:00,Eletrônicos,117.87646165382935,2.0,23.0
624,2023-07-05 00:00:00,Beleza,150.6578151104777,6.0,24.0
625,2023-09-25 00:00:00,Eletrônicos,85.39674536659902,1.0,59.0
626,2023-02-08 00:00:00,Casa,208.04231150243655,1.0,73.0
627,2023-01-26 00:00:00,Eletrônicos,168.69593545745235,8.0,37.0
628,2023-11-19 00:00:00,Beleza,219.6278160261221,1.0,
629,2023-07-14 00:00:00,csa,188.13377616882912,2.0,69.0
630,2023-06-27 00:00:00,Eletrônicos,171.2446189969553,9.0,25.0
631,2023-10-10 00:00:00,Casa,163.7601415580754,2.0,35.0
632,2023-03-10 00:00:00,Roupas,163.47734462280235,8.0,69.0
633,2023-12-31 00:00:00,Roupas,159.4636413807993,9.0,20.0
634,2023-02-24 00:00:00,Roupas,206.72557825313226,2.0,27.0
635,2023-08-01 00:00:00,Casa,98.65652911631337,5.0,40.0
636,2023-06-17 00:00:00,Roupas,179.45710495553422,4.0,51.0
637,2023-10-11 00:00:00,Eletrônicos,164.57308228717375,3.0,37.0
638,2023-06-04 00:00:00,Alimentos,198.56014407287012,9.0,52.0
639,2023-01-26 00:00:00,Roupas,138.2366382485692,8.0,32.0
640,2023-07-21 00:00:00,Beleza,,8.0,46.0
641,2023-06-18 00:00:00,Casa,,1.0,40.0
642,2023-10-18 00:00:00,Eletrônicos,159.7096116236999,1.0,62.0
643,2023-01-30 00:00:00,Eletrônicos,117.68114334002615,7.0,
644,2023-01-28 00:00:00,Alimentos,,1.0,61.0
645,2023-10-04 00:00:00,Alimentos,,4.0,61.0
646,2023-02-19 00:00:00,Beleza,181.11038656397827,,39.0
647,2023-09-07 00:00:00,Alimentos,114.49570676527372,3.0,59.0
648,2023-11-28 00:00:00,Eletrônicos,165.9588874114835,5.0,73.0
649,2023-06-20 00:00:00,Beleza,172.37069038258102,5.0,65.0
650,2023-01-30 00:00:00,Casa,,6.0,20.0
651,2023-12-24 00:00:00,Alimentos,,2.0,60.0
652,2023-05-04 00:00:00,Roupas,187.61468871243193,2.0,60.0
653,2023-11-27 00:00:00,Roupas,155.91576367125654,6.0,43.0
654,2023-08-13 00:00:00,Alimentos,235.86558807548965,6.0,36.0
655,2023-10-26 00:00:00,Roupas,109.8758180019841,9.0,34.0
656,2023-06-29 00:00:00,Eletrônicos,249.13428862155058,7.0,50.0
657,2023-03-15 00:00:00,Casa,214.19942740519838,5.0,73.0
658,2023-02-01 00:00:00,Eletrônicos,196.25762845334884,9.0,22.0
659,2023-10-26 00:00:00,Roupas,121.53361643470609,6.0,55.0
660,2023-12-19 00:00:00,Beleza,93.50544759265418,6.0,19.0
661,2023-03-07 00:00:00,Beleza,134.5603617963601,4.0,30.0
662,2023-04-03 00:00:00,Alimentos,214.6014360387843,5.0,37.0
663,2023-07-22 00:00:00,Beleza,11.866809531408364,8.0,74.0
664,2023-02-27 00:00:00,Alimentos,115.73242482607738,9.0,40.0
665,2023-08-26 00:00:00,Casa,177.20705352136534,3.0,37.0
666,2023-08-02 00:00:00,Casa,,8.0,65.0
667,2023-03-01 00:00:00,Alimentos,145.17436336355507,9.0,22.0
668,2023-06-30 00:00:00,Casa,155.97330482795658,,26.0
669,2023-03-28 00:00:00,Roupas,161.6182838366387,8.0,23.0
670,2023-05-12 00:00:00,Eletrônicos,141.25828981535338,8.0,
671,2023-08-03 00:00:00,Alimentos,155.16253626369155,7.0,53.0
672,2023-11-11 00:00:00,Eletrônicos,163.3993767224709,,49.0
673,2023-10-29 00:00:00,Eletrônicos,91.3551545341146,7.0,66.0
674,2023-08-23 00:00:00,Casa,119.98292151463122,7.0,41.0
675,2023-04-20 00:00:00,Beleza,171.30554330114506,8.0,31.0
676,2023-05-06 00:00:00,Casa,122.51590061001878,8.0,67.0
677,2023-02-18 00:00:00,Eletrônicos,243.23439196791531,5.0,59.0
678,2023-01-01 00:00:00,Alimentos,133.5904842016858,6.0,50.0
679,2023-10-18 00:00:00,Casa,151.53481617520853,7.0,34.0
680,2023-09-24 00:00:00,Alimentos,104.0475124783178,6.0,
681,2023-12-19 00:00:00,Alimentos,116.0699809833587,5.0,54.0
682,2023-07-22 00:00:00,Roupas,129.15302818958756,3.0,57.0
683,2023-03-28 00:00:00,Beleza,116.18872498658416,5.0,23.0
684,2023-10-07 00:00:00,Alimentos,104.29163969134683,,67.0
685,2023-07-07 00:00:00,Eletrônicos,127.36056499231346,4.0,71.0
686,2023-07-09 00:00:00,Eletrônicos,244.97697482477358,2.0,25.0
687,2023-08-06 00:00:00,Roupas,152.04206796292817,7.0,46.0
688,2023-05-05 00:00:00,Alimentos,182.6604439006305,4.0,47.0
689,2023-01-12 00:00:00,Beleza,183.7938752820853,,31.0
690,2023-06-23 00:00:00,Casa,,8.0,73.0
691,2023-06-18 00:00:00,Beleza,183.7335278615118,2.0,48.0
692,2023-09-25 00:00:00,Eletrônicos,127.68957474183995,4.0,22.0
693,2023-06-25 00:00:00,Casa,189.18159963907772,3.0,68.0
694,2023-12-19 00:00:00,Roupas,99.49813409126328,2.0,70.0
695,2023-08-12 00:00:00,Eletrônicos,115.72074161884488,8.0,38.0
696,2023-12-07 00:00:00,ROUPAS,190.17556487135016,8.0,39.0
697,2023-04-02 00:00:00,Alimentos,89.75605828171271,5.0,30.0
698,2023-12-28 00:00:00,Casa,102.9480423462538,4.0,61.0
699,2023-07-08 00:00:00,Casa,147.932738899199,5.0,43.0
700,2023-02-21 00:00:00,Roupas,114.90984138765727,3.0,45.0
701,2023-01-13 00:00:00,Eletrônicos,140.05092601741904,4.0,53.0
702,2023-07-25 00:00:00,Casa,221.98116572358532,4.0,18.0
703,2023-11-03 00:00:00,Beleza,215.87609033539908,4.0,39.0
704,2023-10-29 00:00:00,Casa,104.95760695929081,7.0,38.0
705,2023-08-25 00:00:00,Casa,110.9302403950565,1.0,65.0
706,2023-05-02 00:00:00,Beleza,209.10527933053078,5.0,50.0
707,2023-02-18 00:00:00,Eletrônicos,204.10830757227677,7.0,64.0
708,2023-10-25 00:00:00,Casa,154.44055359895248,2.0,57.0
709,2023-05-13 00:00:00,Eletrônicos,162.55358214202278,3.0,40.0
710,2023-11-30 00:00:00,Casa,231.91277914650522,9.0,71.0
711,2023-03-26 00:00:00,Eletrônicos,112.54223829185293,5.0,21.0
712,2023-05-22 00:00:00,Alimentos,134.14792578339038,5.0,19.0
713,2023-11-19 00:00:00,ROUPAS,117.47704571599422,4.0,31.0
714,2023-08-08 00:00:00,Roupas,163.6656073138147,8.0,63.0
715,2023-08-12 00:00:00,Alimentos,116.92407163724947,2.0,56.0
716,2023-12-10 00:00:00,Alimentos,188.06646048268422,9.0,55.0
717,2023-12-04 00:00:00,Roupas,,1.0,41.0
718,2023-06-21 00:00:00,Beleza,"R$ 144,74",6.0,74.0
719,2023-05-16 00:00:00,Roupas,176.2608061123454,4.0,45.0
720,2023-04-15 00:00:00,Roupas,193.90370010083248,1.0,67.0
721,2023-06-30 00:00:00,Beleza,151.8183669550035,6.0,56.0
722,2023-02-14 00:00:00,Casa,156.5748800666915,5.0,38.0
723,2023-05-30 00:00:00,Casa,125.56423937348669,4.0,64.0
724,2023-10-24 00:00:00,csa,178.0715783481603,8.0,74.0
725,2023-12-29 00:00:00,Beleza,113.01391516624699,8.0,69.0
726,2023-08-03 00:00:00,Alimentos,143.35113475159028,9.0,51.0
727,2023-04-06 00:00:00,Roupas,167.7428614163178,8.0,21.0
728,2023-07-03 00:00:00,Eletrônicos,187.5797780100553,7.0,149.0
729,2023-06-15 00:00:00,Roupas,58.31785181258451,9.0,61.0
730,2023-04-08 00:00:00,Eletrônicos,109.96456272958493,9.0,54.0
731,2023-08-25 00:00:00,Alimentos,225.1796445366149,6.0,54.0
732,2023-09-10 00:00:00,Alimentos,112.99238257738459,4.0,19.0
733,2023-07-04 00:00:00,Roupas,79.63090096366389,6.0,54.0
734,2023-01-31 00:00:00,Roupas,99.57984706996524,8.0,74.0
735,2023-07-04 00:00:00,Alimentos,"R$ 121,36",1.0,41.0
736,2023-04-24 00:00:00,Casa,154.70494523910267,7.0,63.0
737,2023-07-19 00:00:00,Casa,122.75868299991586,3.0,50.0
738,2023-11-18 00:00:00,Casa,147.5003755159355,1.0,58.0
739,2023-03-20 00:00:00,Casa,123.30787365614493,3.0,70.0
740,2023-09-02 00:00:00,Alimentos,177.09662137912852,8.0,67.0
741,2023-05-21 00:00:00,Eletrônicos,"R$ 146,72",8.0,19.0
742,2023-02-18 00:00:00,Alimentos,,7.0,72.0
743,2023-12-02 00:00:00,Beleza,136.60370848568047,9.0,39.0
744,2023-01-06 00:00:00,Roupas,187.41363213328572,1.0,71.0
745,2023-07-28 00:00:00,Beleza,44.02354892111771,8.0,18.0
746,2023-12-14 00:00:00,Beleza,166.75310896636105,5.0,50.0
747,2023-03-24 00:00:00,Roupas,191.98351074321482,5.0,
748,2023-11-10 00:00:00,Alimentos,84.06702707929512,4.0,23.0
749,2023-01-10 00:00:00,Casa,132.88981804021785,6.0,52.0
750,2023-12-04 00:00:00,Eletrônicos,,7.0,51.0
751,2023-10-03 00:00:00,Alimentos,179.55046787974214,8.0,21.0
752,2023-11-02 00:00:00,Roupas,181.85940577409963,9.0,41.0
753,2023-10-25 00:00:00,Roupas,129.08136686430572,2.0,19.0
754,2023-04-04 00:00:00,Eletrônicos,,8.0,47.0
755,2023-10-30 00:00:00,Casa,172.1343774541836,5.0,21.0
756,2023-08-31 00:00:00,Roupas,"R$ 253,94",7.0,60.0
757,2023-07-08 00:00:00,Alimentos,100.72883096042173,9.0,20.0
758,2023-06-20 00:00:00,Roupas,149.74412372078203,4.0,25.0
759,2023-08-02 00:00:00,Casa,97.24019450173373,3.0,67.0
760,2023-07-07 00:00:00,Roupas,145.02362244299695,7.0,42.0
761,2023-03-21 00:00:00,Casa,153.07192657351922,6.0,72.0
762,2023-11-28 00:00:00,Beleza,10.228978746693826,5.0,61.0
763,2023-07-06 00:00:00,Roupas,102.67762590410706,9.0,73.0
764,2023-10-01 00:00:00,Roupas,126.04636872262381,7.0,63.0
765,2023-09-28 00:00:00,Casa,124.13369302648383,7.0,34.0
766,2023-01-14 00:00:00,Eletrônicos,118.838879218512,1.0,54.0
767,2023-12-07 00:00:00,Casa,117.7369983579152,5.0,62.0
768,2023-05-26 00:00:00,Casa,224.51150254224467,4.0,42.0
769,2023-03-19 00:00:00,Roupas,186.03151835923393,3.0,22.0
770,2023-04-04 00:00:00,Alimentos,197.06505147812007,2.0,39.0
771,2023-12-30 00:00:00,Alimentos,77.69477892274232,6.0,23.0
772,2023-01-27 00:00:00,Alimentos,193.21385943141473,6.0,66.0
